event_date,facility_type,occupational_category_of_person_affected,aggressor,type_of_violence,primary_assault_description,primary_contributing_factors,severity_of_assault,emotional_and__or_psychological_impact,level_of_care_needed,response_action_taken,mha_facility_type,wpv_job_role,wpv_class_of_individual,wpv_event_type,wpv_type_of_violence_wpv,wpv_org_contributing_factors,wpv_psych_impact,injury_assessed_by,wpv_staff_immediate_action,event_month,event_year
2024-11-19,other,administration/support services,outpatient,verbal,intimidation; screaming or yelling,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-20,other,allied health/technologist,inpatient,physical,hit w/ fist,unknown,,unknown,unknown,chemical restraint; de-escalation techniques utilized; mechanical restraint; notified clinical physician resources; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-21,other,unknown,inpatient,physical,grabbed; hair pulling; scratched; slapped,unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-20,other,unknown,outpatient,verbal,"profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-21,other,unknown,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,,unknown,unknown,de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-22,other,"nurse (rn, lpn, lna)",other,verbal,intimidation; screaming or yelling; threat of violence,unknown,,unknown,unknown,de-escalation techniques utilized; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,outpatient,verbal,unwelcome or offensive language/gestures,unknown,,unknown,unknown,behavioral expectations reviewed,,,,,,,,,,2024-11,2024
2024-11-22,other,administration/support services,outpatient,verbal,threat of violence,unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-22,other,allied health/technologist,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling",n/a or unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,outpatient,verbal,gender / sexist comments,unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,resident (ltc),verbal,intimidation,unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-23,other,allied health/technologist,inpatient,physical,unknown,unknown,moderate,unknown,other (please specify),unknown,,,,,,,,,,2024-11,2024
2024-11-22,other,allied health/technologist,inpatient,physical,bitten,unknown,moderate,unknown,ed,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-22,bc,unknown,inpatient,physical,assault w/ bodily fluids; intimidation; threat of violence,unknown,mild,none - no emotional and/or psychological impact,other (please specify),called code gray; physical hold,,,,,,,,,,2024-11,2024
2024-11-23,ed,"nurse (rn, lpn, lna)",outpatient,physical,hair pulling,unknown,,mild - upset / angry / scared / humiliated,other (please specify),notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-19,ed,unknown,visitor,verbal,intimidation; unwelcome or offensive language/gestures,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-23,bc,unknown,inpatient,physical,bitten,unknown,moderate,none - no emotional and/or psychological impact,other (please specify),called code gray,,,,,,,,,,2024-11,2024
2024-11-23,bc,unknown,inpatient,physical,tripped,unknown,mild,none - no emotional and/or psychological impact,other (please specify),physical hold,,,,,,,,,,2024-11,2024
2024-11-24,other,allied health/technologist,outpatient,verbal,screaming or yelling,n/a or unknown,,unknown,unknown,de-escalation techniques utilized; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-24,other,unknown,inpatient,physical,grabbed,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources,,,,,,,,,,2024-11,2024
2024-11-24,other,unknown,inpatient,physical,bitten,unknown,moderate,mild - upset / angry / scared / humiliated,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-18,other,unknown,inpatient,verbal,"screaming or yelling; threat of violence; profane, lewd or aggressive language",unknown,,unknown,unknown,de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-23,other,unknown,outpatient,verbal,screaming or yelling,unknown,,unknown,unknown,behavioral expectations reviewed,,,,,,,,,,2024-11,2024
2024-11-21,other,unknown,outpatient,verbal,"profane, lewd or aggressive language",n/a or unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-25,ed,unknown,visitor,verbal,"profane, lewd or aggressive language",unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-25,other,unknown,other,verbal,harassment,unknown,,unknown,unknown,de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,outpatient,physical,hit w/ fist; kicked; pushed; slapped,unknown,,unknown,unknown,notified security,,,,,,,,,,2024-11,2024
2024-11-21,other,rehabilitation/therapy services,outpatient,verbal,"gender / sexist comments; profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,,unknown,unknown,unknown,,,,,,,,,,2024-11,2024
2024-11-25,bc,"nurse (rn, lpn, lna)",inpatient,physical,hit w/ fist,n/a or unknown,,unknown,unknown,physical hold,,,,,,,,,,2024-11,2024
2024-11-25,other,unknown,outpatient,verbal,intimidation,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-26,bc,unknown,inpatient,physical,assault w/ bodily fluids,unknown,,unknown,unknown,behavioral expectations reviewed; called code gray; de-escalation techniques utilized; notified supervisor; physical hold,,,,,,,,,,2024-11,2024
2024-11-26,bc,unknown,inpatient,property damage/vandalism,aggression toward an inanimate object; throwing bodily fluids,unknown,,unknown,unknown,behavioral expectations reviewed; called 911; called code gray; de-escalation techniques utilized; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,outpatient,physical,hit w/ fist,unknown,other,mild - upset / angry / scared / humiliated,unknown,de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,outpatient,verbal,unwelcome or offensive language/gestures,unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-26,ed,unknown,inpatient,physical,kicked,unknown,,unknown,unknown,physical hold,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,outpatient,verbal,screaming or yelling,unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-26,ed,unknown,outpatient,verbal,threat of violence,unknown,,unknown,unknown,notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-27,ed,unknown,outpatient,physical,scratched,unknown,,unknown,unknown,de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-26,bc,unknown,inpatient,verbal,unwelcome or offensive language/gestures,unknown,,unknown,unknown,behavioral expectations reviewed,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,inpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,,unknown,unknown,behavioral expectations reviewed; called code gray; de-escalation techniques utilized; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-27,ed,unknown,inpatient,verbal,threat of violence; unwelcome or offensive language/gestures,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,other,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,inpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",trauma injury,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-24,other,allied health/technologist,visitor,verbal,gender / sexist comments; screaming or yelling; stalking or terrorizing,unknown,,unknown,unknown,de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-27,other,allied health/technologist,outpatient,written/digital,"profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-27,other,unknown,outpatient,physical,grabbed,,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-25,bc,unknown,inpatient,verbal,intimidation; screaming or yelling; unwelcome or offensive language/gestures,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-25,bc,unknown,inpatient,verbal,intimidation; screaming or yelling,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-28,other,unknown,inpatient,physical,scratched,unknown,moderate,none - no emotional and/or psychological impact,ed,behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-28,ed,unknown,outpatient,physical,grabbed; pushed,unknown,,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-27,ed,unknown,inpatient,verbal,"gender / sexist comments; intimidation; profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,,unknown,unknown,behavioral expectations reviewed,,,,,,,,,,2024-11,2024
2024-11-27,other,unknown,visitor,verbal,intimidation; screaming or yelling,unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-25,bc,unknown,inpatient,verbal,intimidation; unwelcome or offensive language/gestures,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-25,bc,allied health/technologist,inpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-28,bc,unknown,inpatient,physical,aggression toward an inanimate object; hit w/ object; threat of violence,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-29,bc,unknown,inpatient,verbal,"gender / sexist comments; intimidation; profane, lewd or aggressive language; screaming or yelling; threat of violence",unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-29,bc,unknown,inpatient,physical,assault w/ bodily fluids; hit w/ fist; kicked; threat of violence,unknown,mild,moderate - moderate emotional and/or psychological impact with no missed work.,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-28,ed,unknown,outpatient,physical,aggression toward an inanimate object; assault w/ bodily fluids; hit w/ object,unknown,,unknown,unknown,called 911; notified supervisor; seclusion,,,,,,,,,,2024-11,2024
2024-11-28,bc,unknown,inpatient,physical,assault w/ bodily fluids,unknown,,unknown,unknown,physical hold,,,,,,,,,,2024-11,2024
2024-11-29,bc,unknown,inpatient,verbal,screaming or yelling; threat of violence,unknown,,unknown,unknown,behavioral expectations reviewed,,,,,,,,,,2024-11,2024
2024-11-26,ed,allied health/technologist,inpatient,physical,scratched,unknown,moderate,none - no emotional and/or psychological impact,ed,chemical restraint; notified security; notified supervisor; physical hold,,,,,,,,,,2024-11,2024
2024-11-29,ed,unknown,outpatient,physical,grabbed; hair pulling; hit w/ fist; pushed; scratched,unknown,,unknown,unknown,behavioral expectations reviewed; chemical restraint; de-escalation techniques utilized; mechanical restraint; notified security; notified supervisor; physical hold,,,,,,,,,,2024-11,2024
2024-11-29,ed,unknown,outpatient,physical,kicked,unknown,,unknown,unknown,behavioral expectations reviewed; called code gray; de-escalation techniques utilized; mechanical restraint; notified clinical physician resources; notified security; notified supervisor; physical hold,,,,,,,,,,2024-11,2024
2024-11-30,bc,unknown,inpatient,physical,intimidation,unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-30,ed,unknown,outpatient,verbal,cell recording; intimidation; threat of violence,unknown,,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-30,ed,unknown,outpatient,physical,grabbed; hair pulling; kicked,unknown,,unknown,unknown,de-escalation techniques utilized; mechanical restraint; notified security; notified supervisor,,,,,,,,,,2024-11,2024
2024-11-30,ed,unknown,outpatient,physical,grabbed; hair pulling; kicked,unknown,,unknown,unknown,de-escalation techniques utilized; notified security; physical hold,,,,,,,,,,2024-11,2024
2024-11-30,other,unknown,inpatient,physical,hit w/ fist,unknown,,unknown,unknown,chemical restraint; de-escalation techniques utilized; mechanical restraint,,,,,,,,,,2024-11,2024
2024-11-27,bc,unknown,inpatient,physical,hit w/ fist; kicked; threat of violence,unknown,moderate,none - no emotional and/or psychological impact,unknown,physical hold,,,,,,,,,,2024-11,2024
2024-11-26,other,"nurse (rn, lpn, lna)",outpatient,verbal,screaming or yelling,unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-27,other,unknown,inpatient,physical,grabbed,unknown,moderate,mild - upset / angry / scared / humiliated,other (please specify),de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-26,other,unknown,outpatient,physical,hair pulling,unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,outpatient,verbal,gender / sexist comments,unknown,,unknown,unknown,de-escalation techniques utilized,,,,,,,,,,2024-11,2024
2024-11-22,other,unknown,other,verbal,intimidation; screaming or yelling,unknown,,unknown,unknown,notified supervisor,,,,,,,,,,2024-11,2024
2024-11-08,other,other,visitor,verbal,intimidation,n/a or unknown,,unknown,unknown,notified security,,,,,,,,,,2024-11,2024
2024-11-29,ed,unknown,inpatient,physical,grabbed; hair pulling; kicked; scratched,unknown,mild,moderate - moderate emotional and/or psychological impact with no missed work.,ed,behavioral expectations reviewed; chemical restraint; de-escalation techniques utilized; mechanical restraint; notified clinical physician resources; notified security; notified supervisor; physical hold,,,,,,,,,,2024-11,2024
2025-01-01,,,,,,,,,,,other,unknown,outpatient,verbal,screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-01,,,,,,,,,,,other,allied health/technologist,inpatient,physical,sexual comments and harrassment; unwelcome or offensive touching,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources; notified supervisor,2025-01,2025
2025-01-01,,,,,,,,,,,other,unknown,inpatient,physical,kicked,unknown,severe - significant emotional and/or psychological impact resulting in missed work.,ed,notified supervisor,2025-01,2025
2025-01-01,,,,,,,,,,,other,unknown,inpatient,verbal,intimidation,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources; notified supervisor,2025-01,2025
2025-01-02,,,,,,,,,,,other,unknown,outpatient,verbal,threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; notified clinical physician resources; notified supervisor,2025-01,2025
2025-01-03,,,,,,,,,,,other,other,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling",n/a or unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-03,,,,,,,,,,,ed,unknown,outpatient,physical,hit w/ fist; pushed; threat of violence; unwelcome or offensive touching,unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; notified clinical physician resources; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-03,,,,,,,,,,,other,allied health/technologist,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",n/a or unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-03,,,,,,,,,,,other,allied health/technologist,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-02,,,,,,,,,,,other,unknown,outpatient,written/digital,sexual harassment ; unwelcome or offensive language/gestures,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-03,,,,,,,,,,,other,allied health/technologist,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling",n/a or unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-03,,,,,,,,,,,other,unknown,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; throwing items; unwelcome or offensive language/gestures",unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-03,,,,,,,,,,,ed,unknown,outpatient,property damage/vandalism,aggression with property- personal,n/a or unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-04,,,,,,,,,,,ed,administration/support services,other,verbal,"gender / sexist comments; intimidation; profane, lewd or aggressive language; racial / cultural comments; screaming or yelling; threat of violence; unwelcome or offensive language/gestures",unknown,unknown,unknown,chemical restraint; de-escalation techniques utilized; mechanical restraint; physical hold,2025-01,2025
2025-01-04,,,,,,,,,,,ed,unknown,outpatient,physical,assault w/ bodily fluids,unknown,unknown,unknown,de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-05,,,,,,,,,,,other,unknown,inpatient,verbal,"intimidation; profane, lewd or aggressive language",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-05,,,,,,,,,,,ed,unknown,outpatient,physical,kicked,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-05,,,,,,,,,,,other,unknown,inpatient,physical,hit w/ fist,unknown,unknown,unknown,behavioral expectations reviewed; chemical restraint; de-escalation techniques utilized; notified clinical physician resources; notified supervisor; physical hold,2025-01,2025
2025-01-05,,,,,,,,,,,other,unknown,inpatient,verbal,screaming or yelling; threat of violence; unwelcome or offensive language/gestures,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-06,,,,,,,,,,,other,unknown,outpatient,verbal,stalking or terrorizing,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-06,,,,,,,,,,,other,unknown,outpatient,physical,bitten,unknown,mild - upset / angry / scared / humiliated,other (please specify),de-escalation techniques utilized,2025-01,2025
2025-01-07,,,,,,,,,,,ed,"nurse (rn, lpn, lna)",outpatient,verbal,intimidation,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-05,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,hit w/ fist; kicked,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified clinical physician resources; notified security,2025-01,2025
2025-01-07,,,,,,,,,,,ed,unknown,inpatient,physical,"aggression toward an inanimate object; intimidation; threat of violence; threw blood pressure cuff at rn, called registration rep a 'faggot' and 'queer', called rn 'fat bitch'; unwelcome or offensive touching",unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-07,,,,,,,,,,,ed,unknown,visitor,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized,2025-01,2025
2025-01-07,,,,,,,,,,,other,unknown,outpatient,verbal,"gender / sexist comments; intimidation; profane, lewd or aggressive language; racial / cultural comments; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,de-escalation techniques utilized; notified clinical physician resources; notified supervisor,2025-01,2025
2025-01-02,,,,,,,,,,,other,unknown,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; threat of violence",unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-08,,,,,,,,,,,other,unknown,inpatient,verbal,"profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,chemical restraint; de-escalation techniques utilized; notified security,2025-01,2025
2025-01-08,,,,,,,,,,,other,allied health/technologist,inpatient,verbal,"profane, lewd or aggressive language",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-08,,,,,,,,,,,other,unknown,outpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-08,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,hit w/ fist; scratched,unknown,moderate - moderate emotional and/or psychological impact with no missed work.,other (please specify),behavioral expectations reviewed; de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-08,,,,,,,,,,,bc,unknown,inpatient,physical,bitten,unknown,none - no emotional and/or psychological impact,unknown,called code gray; physical hold,2025-01,2025
2025-01-07,,,,,,,,,,,other,"nurse (rn, lpn, lna)",resident (ltc),verbal,sexual behavior; unwelcome or offensive language/gestures,long term care/snf bed unavailable,unknown,unknown,behavioral expectations reviewed; notified supervisor,2025-01,2025
2025-01-09,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-09,,,,,,,,,,,bc,unknown,visitor,verbal,intimidation; unwelcome or offensive language/gestures,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified security,2025-01,2025
2025-01-10,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,hit w/ fist,unknown,unknown,unknown,behavioral expectations reviewed; chemical restraint; de-escalation techniques utilized,2025-01,2025
2025-01-10,,,,,,,,,,,med/surg/inpatient,unknown,inpatient,physical,scratched,unknown,none - no emotional and/or psychological impact,other (please specify),de-escalation techniques utilized,2025-01,2025
2025-01-09,,,,,,,,,,,other,"nurse (rn, lpn, lna)",inpatient,physical,masturbating; unwelcome or offensive touching,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-09,,,,,,,,,,,other,unknown,outpatient,verbal,"profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-10,,,,,,,,,,,ed,allied health/technologist,inpatient,physical,bitten,unknown,none - no emotional and/or psychological impact,other (please specify),chemical restraint; mechanical restraint; notified clinical physician resources; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-10,,,,,,,,,,,ed,unknown,visitor,verbal,screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-07,,,,,,,,,,,ed,unknown,other,property damage/vandalism,rummaged in desk of locked office,unknown,unknown,unknown,notified clinical physician resources; notified security; notified supervisor,2025-01,2025
2025-01-09,,,,,,,,,,,other,unknown,inpatient,verbal,"gender / sexist comments; profane, lewd or aggressive language; unwelcome or offensive language/gestures",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-08,,,,,,,,,,,other,unknown,other,physical,exposure,unknown,none - no emotional and/or psychological impact,other (please specify),called 911; notified security; notified supervisor,2025-01,2025
2025-01-09,,,,,,,,,,,other,unknown,other,physical,exposure,unknown,none - no emotional and/or psychological impact,ed,called 911; notified security; notified supervisor,2025-01,2025
2025-01-11,,,,,,,,,,,other,unknown,inpatient,physical,hit with mitted hand,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; physical hold,2025-01,2025
2025-01-11,,,,,,,,,,,other,unknown,inpatient,physical,kicked,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-12,,,,,,,,,,,ed,unknown,inpatient,physical,hit w/ fist,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-11,,,,,,,,,,,scu,unknown,inpatient,physical,scratched,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-11,,,,,,,,,,,scu,unknown,inpatient,physical,scratched,unknown,moderate - moderate emotional and/or psychological impact with no missed work.,ed,notified clinical physician resources,2025-01,2025
2025-01-12,,,,,,,,,,,ed,unknown,inpatient,physical,hit w/ fist,unknown,moderate - moderate emotional and/or psychological impact with no missed work.,ed,called 911; de-escalation techniques utilized; mechanical restraint; notified security; notified supervisor; physical hold,2025-01,2025
2025-01-12,,,,,,,,,,,ed,allied health/technologist,inpatient,physical,unwelcome or offensive touching,unknown,unknown,unknown,behavioral expectations reviewed; notified supervisor,2025-01,2025
2025-01-11,,,,,,,,,,,med/surg/inpatient,unknown,inpatient,verbal,"intimidation; profane, lewd or aggressive language; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-12,,,,,,,,,,,ed,unknown,inpatient,physical,slapped,unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-12,,,,,,,,,,,ed,unknown,inpatient,physical,hit w/ fist; scratched,unknown,unknown,unknown,de-escalation techniques utilized,2025-01,2025
2025-01-13,,,,,,,,,,,other,administration/support services,outpatient,verbal,intimidation; screaming or yelling,n/a or unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,other,verbal,intimidation; screaming or yelling,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-12,,,,,,,,,,,other,unknown,resident (ltc),verbal,threat of violence,unknown,unknown,unknown,de-escalation techniques utilized; seclusion,2025-01,2025
2025-01-10,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation; screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,outpatient,verbal,threat of violence,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,other,verbal,"profane, lewd or aggressive language; screaming or yelling",unknown,unknown,unknown,unknown,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,outpatient,verbal,intimidation,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,inpatient,physical,choked; grabbed; pushed,unknown,severe - significant emotional and/or psychological impact resulting in missed work.,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,outpatient,verbal,dog barking ; screaming or yelling,unknown,unknown,unknown,de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,outpatient,verbal,loud/aggressive barking,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,ed,unknown,other,verbal,intimidation; unwelcome or offensive language/gestures,unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,inpatient,physical,kicked; scratched,unknown,none - no emotional and/or psychological impact,other (please specify),chemical restraint; notified supervisor; physical hold,2025-01,2025
2025-01-13,,,,,,,,,,,other,unknown,outpatient,verbal,"gender / sexist comments; profane, lewd or aggressive language; racial / cultural comments; screaming or yelling; unwelcome or offensive language/gestures",unknown,unknown,unknown,notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,ed,unknown,inpatient,physical,aggression toward an inanimate object,unknown,unknown,unknown,behavioral expectations reviewed; de-escalation techniques utilized; notified security; notified supervisor,2025-01,2025
2025-01-13,,,,,,,,,,,ed,security,inpatient,physical,assault w/ bodily fluids; bitten,n/a or unknown,unknown,unknown,chemical restraint; de-escalation techniques utilized; mechanical restraint; notified clinical physician resources; notified security; notified supervisor; physical hold; seclusion,2025-01,2025
2025-01-13,,,,,,,,,,,ed,"nurse (rn, lpn, lna)",inpatient,physical,intimidation; threat of violence,unknown,unknown,unknown,behavioral expectations reviewed; called 911; de-escalation techniques utilized; mechanical restraint; notified clinical physician resources; notified security; physical hold,2025-01,2025
2025-01-14,,,,,,,,,,,other,unknown,outpatient,verbal,threat of violence,unknown,unknown,unknown,de-escalation techniques utilized; notified supervisor,2025-01,2025
